Year,site_name,launch_site,Longitude,Latitude,Category,Result,Count
1957,"NIIP-5, Baykonur, Kazakstan",NIIP-5,63,46,Military,Failure,2
1957,"NIIP-5, Baykonur, Kazakstan",NIIP-5,63,46,Military,Success,2
1957,"NIIP-5, Baykonur, Kazakstan",NIIP-5,63,46,Orbital,Success,2
1957,"Naval Ordnance Test Station, China Lake, California",NOTS,-117.17,35.58,Suborbital,Success,1
1957,Nevada Test Site,NTS,-116.11,36.75,Atmosphere,Success,1
1957,"Ostrov Kheysa, Zemlya Frantsa-Iosifa",OK,58.05,80.45,Suborbital,Success,3
1957,"Naval Missile and Astronautics Center, Point Mugu, California",PM,-119.12,34.12,Military,Success,5
1957,"San Nicolas Island, Pacific Missile Range, California",SNI,-119.5,33.25,Suborbital,Failure,7
1957,"San Nicolas Island, Pacific Missile Range, California",SNI,-119.5,33.25,Suborbital,Success,8
1957,"Tonopah Test Range, Nevada",TTR,-116.75,37.75,Suborbital,Success,5
1957,"Tactical launch site, Urda, Kazakhstan",URDA,47.48,48.76,Military,Success,8
1957,Vladimirovka Poligon,VLAD,46.2,48.3,Military,Failure,3
1957,"Wallops Flight Facility, Wallops Island, Virginia",WI,-75.48,37.83,Atmosphere,Success,19
1957,"Wallops Flight Facility, Wallops Island, Virginia",WI,-75.48,37.83,Suborbital,Failure,1
1957,"Wallops Flight Facility, Wallops Island, Virginia",WI,-75.48,37.83,Suborbital,Success,4
1957,"Woomera Instrumented Range, Woomera, South Australia",WOO,136.5,-30.925,Suborbital,Success,5
1957,"White Sands Missile Range, New Mexico",WS,-106.53,32.4,Atmosphere,Success,8
1957,"White Sands Missile Range, New Mexico",WS,-106.53,32.4,Military,Success,12
1957,"White Sands Missile Range, New Mexico",WS,-106.53,32.4,Military,Unknown,1
1957,"White Sands Missile Range, New Mexico",WS,-106.53,32.4,Suborbital,Failure,1
1957,"White Sands Missile Range, New Mexico",WS,-106.53,32.4,Suborbital,Success,12
1958,Akita Rocket Range (ATC),AKT,140.06,39.57,Suborbital,Failure,2
1958,Akita Rocket Range (ATC),AKT,140.06,39.57,Suborbital,Success,17
1958,Akita Rocket Range (ATC),AKT,140.06,39.57,Suborbital,Unknown,1
1958,"Atlantic Missile Range Drop Zone, N Atlantic Ocean",AMR,-79,29,Suborbital,Failure,1
1958,"Atlantic Missile Range Drop Zone, N Atlantic Ocean",AMR,-79,29,Test,Success,1
1958,"USS Norton Sound, 1958 Argus expedition",AOR7,-11.5,-38.5,Test,Success,3
1958,"Sary Shagan Antimissile Test Center (NIIP-A, GNIIP-10), Balkash",BALKH,72.87,46.38,Military,Success,1
1958,"Cape Canaveral Air Station, Florida",CC,-80.54,28.46,Military,Failure,18
1958,"Cape Canaveral Air Station, Florida",CC,-80.54,28.46,Military,Success,92
1958,"Cape Canaveral Air Station, Florida",CC,-80.54,28.46,Orbital,Failure,10
1958,"Cape Canaveral Air Station, Florida",CC,-80.54,28.46,Orbital,Success,7
1958,"Cape Canaveral Air Station, Florida",CC,-80.54,28.46,Reentry,Success,1
1958,"Cape Canaveral Air Station, Florida",CC,-80.54,28.46,Suborbital,Success,6
1958,"Cape Canaveral Air Station, Florida",CC,-80.54,28.46,Test,Failure,2
1958,"Cape Canaveral Air Station, Florida",CC,-80.54,28.46,Test,Success,6
1958,"SP-5 Tactical missile site, Chelkar, Aktyubinsk",CHEL,59.61,47.85,Military,Success,4
1958,"Santa Rosa Island, Eglin AFB, Florida",EGL,-86.74,30.38,Military,Success,6
1958,"EPG (Eniwetok Proving Grounds), Eniwetok (Enewetak) Atoll, Marshall Is.",ENW,162.25,11.5,Suborbital,Success,1
1958,"Churchill Research Range, Fort Churchill, Manitoba, Canada",FC,-93.8203,58.7343,Suborbital,Failure,6
1958,"Churchill Research Range, Fort Churchill, Manitoba, Canada",FC,-93.8203,58.7343,Suborbital,Success,65
1958,"Hueco Range, Fort Bliss, Texas",FTB,-106.65,31.8,Military,Success,10
1958,"GTsP-4, Kapustin Yar, Volgograd, Rossiya",GTsP-4,45.8,48.5,Military,Failure,7
1958,"GTsP-4, Kapustin Yar, Volgograd, Rossiya",GTsP-4,45.8,48.5,Military,Success,99
1958,"GTsP-4, Kapustin Yar, Volgograd, Rossiya",GTsP-4,45.8,48.5,Suborbital,Success,49
1958,"Guam, Marianas Islands",GUAM,144.9,13.6,Suborbital,Success,9
1958,"Holloman Air Development Center, New Mexico",HADC,-106.103,32.8496,Military,Success,4
1958,"Holloman Air Development Center, New Mexico",HADC,-106.103,32.8496,Suborbital,Success,12
1958,"Centre Interarmees d'Essais d'Engins Speciaux (CIEES), Algerie",HMG,-3.083,30.887,Military,Failure,1
1958,"Centre Interarmees d'Essais d'Engins Speciaux (CIEES), Algerie",HMG,-3.083,30.887,Military,Success,2
1958,Johnston Island,JI,-169.5238,16.7374,Military,Success,2
1958,Johnston Island,JI,-169.5238,16.7374,Suborbital,Failure,1
1958,Johnston Island,JI,-169.5238,16.7374,Suborbital,Success,42
1958,"NIIP-5, Baykonur, Kazakstan",NIIP-5,63,46,Military,Failure,4
1958,"NIIP-5, Baykonur, Kazakstan",NIIP-5,63,46,Military,Success,2
1958,"NIIP-5, Baykonur, Kazakstan",NIIP-5,63,46,Orbital,Failure,4
1958,"NIIP-5, Baykonur, Kazakstan",NIIP-5,63,46,Orbital,Success,1
1958,"Naval Ordnance Test Station, China Lake, California",NOTS,-117.17,35.58,Orbital,Failure,6
1958,"Naval Ordnance Test Station, China Lake, California",NOTS,-117.17,35.58,Suborbital,Failure,4
1958,"Ostrov Kheysa, Zemlya Frantsa-Iosifa",OK,58.05,80.45,Suborbital,Success,44
1958,"1958 Point Defiance Expedition, Danger Is., Pacific Ocean",POR13,-165.48,-10.33,Suborbital,Success,8
1958,"Ramey AFB, Aguadilla, Puerto Rico",RAMEY,-67.13,18.45,Suborbital,Success,6
1958,"San Clemente Island, Pacific Missile Range, California",SCL,-118.5,32.92,Test,Failure,2
1958,"San Clemente Island, Pacific Missile Range, California",SCL,-118.5,32.92,Test,Success,2
1958,"San Nicolas Island, Pacific Missile Range, California",SNI,-119.5,33.25,Suborbital,Success,5
1958,"Tonopah Test Range, Nevada",TTR,-116.75,37.75,Suborbital,Success,8
1958,"Vandenberg AFB, California",V,-120.62,34.75,Military,Success,1
1958,Vladimirovka Poligon,VLAD,46.2,48.3,Military,Failure,2
1958,Vladimirovka Poligon,VLAD,46.2,48.3,Military,Success,6
1958,"Wallops Flight Facility, Wallops Island, Virginia",WI,-75.48,37.83,Atmosphere,Failure,1
1958,"Wallops Flight Facility, Wallops Island, Virginia",WI,-75.48,37.83,Atmosphere,Success,23
1958,"Wallops Flight Facility, Wallops Island, Virginia",WI,-75.48,37.83,Suborbital,Failure,6
1958,"Wallops Flight Facility, Wallops Island, Virginia",WI,-75.48,37.83,Suborbital,Success,31
1958,"Woomera Instrumented Range, Woomera, South Australia",WOO,136.5,-30.925,Military,Success,1
1958,"Woomera Instrumented Range, Woomera, South Australia",WOO,136.5,-30.925,Suborbital,Failure,2
1958,"Woomera Instrumented Range, Woomera, South Australia",WOO,136.5,-30.925,Suborbital,Success,12
1958,"White Sands Missile Range, New Mexico",WS,-106.53,32.4,Atmosphere,Success,11
1958,"White Sands Missile Range, New Mexico",WS,-106.53,32.4,Military,Success,16
1958,"White Sands Missile Range, New Mexico",WS,-106.53,32.4,Military,Unknown,1
1958,"White Sands Missile Range, New Mexico",WS,-106.53,32.4,Suborbital,Failure,1
1958,"White Sands Missile Range, New Mexico",WS,-106.53,32.4,Suborbital,Success,16
1958,"Yuma Proving Ground, Arizona",YUMA,-114.32,32.87,Atmosphere,Success,1
1959,Aberporth Range,ABER,-4.5548,52.1379,Atmosphere,Failure,3
1959,Akita Rocket Range (ATC),AKT,140.06,39.57,Suborbital,Success,5
1959,"Atlantic Missile Range Drop Zone, N Atlantic Ocean",AMR,-79,29,Test,Failure,1
1959,"Atlantic Missile Range Drop Zone, N Atlantic Ocean",AMR,-79,29,Test,Success,4
1959,"Cape Canaveral Air Station, Florida",CC,-80.54,28.46,Deep Space,Success,1
1959,"Cape Canaveral Air Station, Florida",CC,-80.54,28.46,Military,Failure,26
1959,"Cape Canaveral Air Station, Florida",CC,-80.54,28.46,Military,Success,115
1959,"Cape Canaveral Air Station, Florida",CC,-80.54,28.46,Orbital,Failure,6
1959,"Cape Canaveral Air Station, Florida",CC,-80.54,28.46,Orbital,Pad Explosion,1
1959,"Cape Canaveral Air Station, Florida",CC,-80.54,28.46,Orbital,Success,4
1959,"Cape Canaveral Air Station, Florida",CC,-80.54,28.46,Reentry,Failure,1
1959,"Cape Canaveral Air Station, Florida",CC,-80.54,28.46,Reentry,Success,1
1959,"Cape Canaveral Air Station, Florida",CC,-80.54,28.46,Suborbital,Success,2
1959,"Cape Canaveral Air Station, Florida",CC,-80.54,28.46,Test,Failure,1
1959,"Cape Canaveral Air Station, Florida",CC,-80.54,28.46,Test,Success,1
1959,"Centre d'Essais et de Recherches d'Engins Speciaux, Ile du Levant, Var",CERES,6.47,43.05,Military,Success,3
1959,"Centre d'Essais et de Recherches d'Engins Speciaux, Ile du Levant, Var",CERES,6.47,43.05,Suborbital,Success,3
1959,"SP-5 Tactical missile site, Chelkar, Aktyubinsk",CHEL,59.61,47.85,Military,Success,1
1959,"Edwards AFB, California",EAFB,-117.8,34.9,Military,Success,4
1959,"Edwards AFB, California",EAFB,-117.8,34.9,Suborbital,Success,3
1959,"Edwards AFB, California",EAFB,-117.8,34.9,Suborbital Human Crew,Failure,9
1959,"Edwards AFB, California",EAFB,-117.8,34.9,Suborbital Human Crew,Success,6
1959,"Santa Rosa Island, Eglin AFB, Florida",EGL,-86.74,30.38,Suborbital,Success,21
1959,"SLBM Launch Area, Eastern Test Range, Atlantic Ocean",ETR,-79,28.5,Military,Success,1
1959,"Churchill Research Range, Fort Churchill, Manitoba, Canada",FC,-93.8203,58.7343,Military,Success,7
1959,"Churchill Research Range, Fort Churchill, Manitoba, Canada",FC,-93.8203,58.7343,Suborbital,Failure,4
1959,"Churchill Research Range, Fort Churchill, Manitoba, Canada",FC,-93.8203,58.7343,Suborbital,Success,13
1959,"Hueco Range, Fort Bliss, Texas",FTB,-106.65,31.8,Military,Success,1
1959,"Hueco Range, Fort Bliss, Texas",FTB,-106.65,31.8,Military,Unknown,5
1959,"Ft Wainwright, Alaska",FWAK,-147.633,64.83,Military,Success,2
1959,"GTsP-4, Kapustin Yar, Volgograd, Rossiya",GTsP-4,45.8,48.5,Military,Failure,6
1959,"GTsP-4, Kapustin Yar, Volgograd, Rossiya",GTsP-4,45.8,48.5,Military,Success,164
1959,"GTsP-4, Kapustin Yar, Volgograd, Rossiya",GTsP-4,45.8,48.5,Suborbital,Success,24
1959,"Holloman Air Development Center, New Mexico",HADC,-106.103,32.8496,Military,Success,7
1959,"Holloman Air Development Center, New Mexico",HADC,-106.103,32.8496,Suborbital,Failure,1
1959,"Holloman Air Development Center, New Mexico",HADC,-106.103,32.8496,Suborbital,Success,11
1959,"Centre Interarmees d'Essais d'Engins Speciaux (CIEES), Algerie",HMG,-3.083,30.887,Military,Failure,1
1959,"Centre Interarmees d'Essais d'Engins Speciaux (CIEES), Algerie",HMG,-3.083,30.887,Military,Success,3
1959,"Centre Interarmees d'Essais d'Engins Speciaux (CIEES), Algerie",HMG,-3.083,30.887,Suborbital,Failure,1
1959,"Centre Interarmees d'Essais d'Engins Speciaux (CIEES), Algerie",HMG,-3.083,30.887,Suborbital,Success,7
1959,"NIIP-5, Baykonur, Kazakstan",NIIP-5,63,46,Deep Space,Success,3
1959,"NIIP-5, Baykonur, Kazakstan",NIIP-5,63,46,Military,Failure,4
1959,"NIIP-5, Baykonur, Kazakstan",NIIP-5,63,46,Military,Success,12
1959,"NIIP-5, Baykonur, Kazakstan",NIIP-5,63,46,Orbital,Failure,1
1959,"Ostrov Kheysa, Zemlya Frantsa-Iosifa",OK,58.05,80.45,Suborbital,Success,23
1959,"Naval Missile Facility, Point Arguello, California",PA,-120.6,34.62,Suborbital,Failure,3
1959,"Naval Missile Facility, Point Arguello, California",PA,-120.6,34.62,Suborbital,Success,13
1959,"Naval Missile and Astronautics Center, Point Mugu, California",PM,-119.12,34.12,Suborbital,Success,14
1959,"Tonopah Test Range, Nevada",TTR,-116.75,37.75,Atmosphere,Success,1
1959,"Tonopah Test Range, Nevada",TTR,-116.75,37.75,Suborbital,Success,32
1959,"Vandenberg AFB, California",V,-120.62,34.75,Military,Failure,4
1959,"Vandenberg AFB, California",V,-120.62,34.75,Military,Success,7
1959,"Vandenberg AFB, California",V,-120.62,34.75,Orbital,Failure,3
1959,"Vandenberg AFB, California",V,-120.62,34.75,Orbital,Pad Explosion,1
1959,"Vandenberg AFB, California",V,-120.62,34.75,Orbital,Success,5
1959,Vladimirovka Poligon,VLAD,46.2,48.3,Military,Success,3
1959,"Wallops Flight Facility, Wallops Island, Virginia",WI,-75.48,37.83,Atmosphere,Failure,1
1959,"Wallops Flight Facility, Wallops Island, Virginia",WI,-75.48,37.83,Atmosphere,Success,18
1959,"Wallops Flight Facility, Wallops Island, Virginia",WI,-75.48,37.83,High Altitude,Failure,1
1959,"Wallops Flight Facility, Wallops Island, Virginia",WI,-75.48,37.83,High Altitude,Success,1
1959,"Wallops Flight Facility, Wallops Island, Virginia",WI,-75.48,37.83,Reentry,Success,1
1959,"Wallops Flight Facility, Wallops Island, Virginia",WI,-75.48,37.83,Suborbital,Failure,8
1959,"Wallops Flight Facility, Wallops Island, Virginia",WI,-75.48,37.83,Suborbital,Success,18
1959,"Wallops Flight Facility, Wallops Island, Virginia",WI,-75.48,37.83,Test,Failure,1
1959,"Wallops Flight Facility, Wallops Island, Virginia",WI,-75.48,37.83,Test,Success,3
1959,"Woomera Instrumented Range, Woomera, South Australia",WOO,136.5,-30.925,Atmosphere,Success,3
1959,"Woomera Instrumented Range, Woomera, South Australia",WOO,136.5,-30.925,Military,Success,4
1959,"Woomera Instrumented Range, Woomera, South Australia",WOO,136.5,-30.925,Suborbital,Failure,2
1959,"Woomera Instrumented Range, Woomera, South Australia",WOO,136.5,-30.925,Suborbital,Success,10
1959,"Woomera Instrumented Range, Woomera, South Australia",WOO,136.5,-30.925,Suborbital,Unknown,1
1959,"White Sands Missile Range, New Mexico",WS,-106.53,32.4,Atmosphere,Success,28
1959,"White Sands Missile Range, New Mexico",WS,-106.53,32.4,Military,Failure,5
1959,"White Sands Missile Range, New Mexico",WS,-106.53,32.4,Military,Success,25
1959,"White Sands Missile Range, New Mexico",WS,-106.53,32.4,Military,Unknown,43
1959,"White Sands Missile Range, New Mexico",WS,-106.53,32.4,Suborbital,Failure,2
1959,"White Sands Missile Range, New Mexico",WS,-106.53,32.4,Suborbital,Success,24
1960,Aberporth Range,ABER,-4.5548,52.1379,Atmosphere,Failure,2
1960,Aberporth Range,ABER,-4.5548,52.1379,Atmosphere,Success,8
1960,Aberporth Range,ABER,-4.5548,52.1379,Atmosphere,Unknown,3
1960,Akita Rocket Range (ATC),AKT,140.06,39.57,Suborbital,Success,9
1960,"Sary Shagan Antimissile Test Center (NIIP-A, GNIIP-10), Balkash",BALKH,72.87,46.38,Military,Failure,4
1960,"Sary Shagan Antimissile Test Center (NIIP-A, GNIIP-10), Balkash",BALKH,72.87,46.38,Military,Success,11
1960,"Cape Canaveral Air Station, Florida",CC,-80.54,28.46,Deep Space,Success,1
1960,"Cape Canaveral Air Station, Florida",CC,-80.54,28.46,Military,Failure,17
1960,"Cape Canaveral Air Station, Florida",CC,-80.54,28.46,Military,Success,132
1960,"Cape Canaveral Air Station, Florida",CC,-80.54,28.46,Orbital,Failure,7
1960,"Cape Canaveral Air Station, Florida",CC,-80.54,28.46,Orbital,Success,8
1960,"Cape Canaveral Air Station, Florida",CC,-80.54,28.46,Reentry,Failure,1
1960,"Cape Canaveral Air Station, Florida",CC,-80.54,28.46,Reentry,Success,1
1960,"Cape Canaveral Air Station, Florida",CC,-80.54,28.46,Suborbital,Success,22
1960,"Cape Canaveral Air Station, Florida",CC,-80.54,28.46,Test,Failure,2
1960,"Cape Canaveral Air Station, Florida",CC,-80.54,28.46,Test,Success,1
1960,"Centre d'Essais et de Recherches d'Engins Speciaux, Ile du Levant, Var",CERES,6.47,43.05,Military,Success,8
1960,"SP-5 Tactical missile site, Chelkar, Aktyubinsk",CHEL,59.61,47.85,Military,Failure,3
1960,"SP-5 Tactical missile site, Chelkar, Aktyubinsk",CHEL,59.61,47.85,Military,Success,9
1960,"Edwards AFB, California",EAFB,-117.8,34.9,Military,Success,4
1960,"Edwards AFB, California",EAFB,-117.8,34.9,Suborbital Human Crew,Failure,14
1960,"Edwards AFB, California",EAFB,-117.8,34.9,Suborbital Human Crew,Success,27
1960,"Santa Rosa Island, Eglin AFB, Florida",EGL,-86.74,30.38,Atmosphere,Success,5
1960,"Santa Rosa Island, Eglin AFB, Florida",EGL,-86.74,30.38,Suborbital,Failure,5
1960,"Santa Rosa Island, Eglin AFB, Florida",EGL,-86.74,30.38,Suborbital,Success,51
1960,"Santa Rosa Island, Eglin AFB, Florida",EGL,-86.74,30.38,Suborbital,Unknown,2
1960,Elmendorf AFB,ELM,61.25,-149.8,Military,Success,1
1960,"SLBM Launch Area, Eastern Test Range, Atlantic Ocean",ETR,-79,28.5,Military,Failure,7
1960,"SLBM Launch Area, Eastern Test Range, Atlantic Ocean",ETR,-79,28.5,Military,Success,11
1960,"SLBM Launch Area, Eastern Test Range, Atlantic Ocean",ETR,-79,28.5,Suborbital,Failure,1
1960,"Churchill Research Range, Fort Churchill, Manitoba, Canada",FC,-93.8203,58.7343,Suborbital,Failure,5
1960,"Churchill Research Range, Fort Churchill, Manitoba, Canada",FC,-93.8203,58.7343,Suborbital,Success,66
1960,"Ft Wainwright, Alaska",FWAK,-147.633,64.83,Military,Success,1
1960,"GTsP-4, Kapustin Yar, Volgograd, Rossiya",GTsP-4,45.8,48.5,Military,Failure,8
1960,"GTsP-4, Kapustin Yar, Volgograd, Rossiya",GTsP-4,45.8,48.5,Military,Success,149
1960,"GTsP-4, Kapustin Yar, Volgograd, Rossiya",GTsP-4,45.8,48.5,Suborbital,Failure,1
1960,"GTsP-4, Kapustin Yar, Volgograd, Rossiya",GTsP-4,45.8,48.5,Suborbital,Success,7
1960,"Holloman Air Development Center, New Mexico",HADC,-106.103,32.8496,Military,Success,3
1960,"Holloman Air Development Center, New Mexico",HADC,-106.103,32.8496,Suborbital,Success,1
1960,"Centre Interarmees d'Essais d'Engins Speciaux (CIEES), Algerie",HMG,-3.083,30.887,Atmosphere,Success,2
1960,"Centre Interarmees d'Essais d'Engins Speciaux (CIEES), Algerie",HMG,-3.083,30.887,Military,Success,2
1960,"Centre Interarmees d'Essais d'Engins Speciaux (CIEES), Algerie",HMG,-3.083,30.887,Suborbital,Failure,2
1960,"Centre Interarmees d'Essais d'Engins Speciaux (CIEES), Algerie",HMG,-3.083,30.887,Suborbital,Success,6
1960,"Jiuquan Space Center, Nei Monggol Zizhiqu, China",JQ,100.31,41.31,Military,Success,4
1960,"Kauai Test Facility (KTF), Barking Sands, Kauai",KAU,-159.777,22.058,Suborbital,Success,2
1960,"Laogang, Shanghai Shi, Zhongguo",LAOG,121.82,31.02,Suborbital,Success,1
1960,"NIIP-5, Baykonur, Kazakstan",NIIP-5,63,46,Military,Failure,1
1960,"NIIP-5, Baykonur, Kazakstan",NIIP-5,63,46,Military,Pad Explosion,1
1960,"NIIP-5, Baykonur, Kazakstan",NIIP-5,63,46,Military,Success,7
1960,"NIIP-5, Baykonur, Kazakstan",NIIP-5,63,46,Orbital,Failure,6
1960,"NIIP-5, Baykonur, Kazakstan",NIIP-5,63,46,Orbital,Success,3
1960,"Naval Missile Facility, Point Arguello, California",PA,-120.6,34.62,Atmosphere,Failure,1
1960,"Naval Missile Facility, Point Arguello, California",PA,-120.6,34.62,Atmosphere,Success,1
1960,"Naval Missile Facility, Point Arguello, California",PA,-120.6,34.62,High Altitude,Success,1
1960,"Naval Missile Facility, Point Arguello, California",PA,-120.6,34.62,Orbital,Failure,1
1960,"Naval Missile Facility, Point Arguello, California",PA,-120.6,34.62,Suborbital,Success,5
1960,"Naval Missile Facility, Point Arguello, California",PA,-120.6,34.62,Suborbital,Unknown,12
1960,"Naval Missile and Astronautics Center, Point Mugu, California",PM,-119.12,34.12,Suborbital,Failure,2
1960,"Naval Missile and Astronautics Center, Point Mugu, California",PM,-119.12,34.12,Suborbital,Success,20
1960,1960 Soviet Pacific   meteo launch site,POR20,175.7,36.7,Suborbital,Success,22
1960,1960 Soviet Pacific   meteo launch site,POR21,175.7,36.7,Suborbital,Success,28
1960,"San Clemente Island, Pacific Missile Range, California",SCL,-118.5,32.92,Military,Success,3
1960,"Shijiedu, Anhui, Zhongguo",SHIJ,119.22,30.95,Suborbital,Success,1
1960,Sverdlovsk air defence base,SVER,39.65,48.9,Military,Success,1
1960,"Vandenberg AFB, California",V,-120.62,34.75,Military,Failure,5
1960,"Vandenberg AFB, California",V,-120.62,34.75,Military,Pad Explosion,1
1960,"Vandenberg AFB, California",V,-120.62,34.75,Military,Success,8
1960,"Vandenberg AFB, California",V,-120.62,34.75,Orbital,Failure,4
1960,"Vandenberg AFB, California",V,-120.62,34.75,Orbital,Success,7
1960,Vladimirovka Poligon,VLAD,46.2,48.3,Military,Success,4
1960,"Wallops Flight Facility, Wallops Island, Virginia",WI,-75.48,37.83,Atmosphere,Success,8
1960,"Wallops Flight Facility, Wallops Island, Virginia",WI,-75.48,37.83,Orbital,Failure,1
1960,"Wallops Flight Facility, Wallops Island, Virginia",WI,-75.48,37.83,Reentry,Failure,2
1960,"Wallops Flight Facility, Wallops Island, Virginia",WI,-75.48,37.83,Reentry,Success,5
1960,"Wallops Flight Facility, Wallops Island, Virginia",WI,-75.48,37.83,Suborbital,Failure,13
1960,"Wallops Flight Facility, Wallops Island, Virginia",WI,-75.48,37.83,Suborbital,Success,40
1960,"Wallops Flight Facility, Wallops Island, Virginia",WI,-75.48,37.83,Test,Failure,1
1960,"Wallops Flight Facility, Wallops Island, Virginia",WI,-75.48,37.83,Test,Success,1
1960,"Woomera Instrumented Range, Woomera, South Australia",WOO,136.5,-30.925,Atmosphere,Success,5
1960,"Woomera Instrumented Range, Woomera, South Australia",WOO,136.5,-30.925,Military,Failure,1
1960,"Woomera Instrumented Range, Woomera, South Australia",WOO,136.5,-30.925,Military,Success,2
