Year,launch_site,Longitude,Latitude,Category,Result,Count
1970,LEBA,17.55,54.78,Suborbital,Unknown,3
1970,MLD,45.85,-67.66,Suborbital,Unknown,44
1970,NAMFI,24.2,35.6,Military,Success,1
1970,NEN,39.2,64.63,Military,Failure,1
1970,NEN,39.2,64.63,Military,Success,8
1970,NIIP-5,63,46,Deep Space,Success,4
1970,NIIP-5,63,46,Military,Failure,2
1970,NIIP-5,63,46,Military,Success,72
1970,NIIP-5,63,46,Military,Unknown,2
1970,NIIP-5,63,46,Orbital,Failure,2
1970,NIIP-5,63,46,Orbital,Success,23
1970,NIIP-5,63,46,Test,Success,1
1970,NIIP-53,40.5,62.9,Military,Failure,3
1970,NIIP-53,40.5,62.9,Military,Success,24
1970,NIIP-53,40.5,62.9,Orbital,Failure,5
1970,NIIP-53,40.5,62.9,Orbital,Success,48
1970,NTRURO,-70.05,42.03,Suborbital,Success,1
1970,OK,58.05,80.45,Suborbital,Success,7
1970,OK,58.05,80.45,Suborbital,Unknown,83
1970,PBA,-156.78,71.03,Suborbital,Success,5
1970,PF,-147.467,65.117,Suborbital,Success,8
1970,PM,-119.12,34.12,Suborbital,Success,204
1970,PRIM,-110.05,54.75,Suborbital,Success,72
1970,RYO,141.83,39.03,Suborbital,Failure,1
1970,RYO,141.83,39.03,Suborbital,Success,10
1970,SDQ,9.43,39.6,Suborbital,Failure,2
1970,SDQ,9.43,39.6,Suborbital,Success,9
1970,SHER,-79.98,9.33,Suborbital,Success,106
1970,SMLC,40.2134,-2.9408,Orbital,Success,1
1970,SNI,-119.5,33.25,Suborbital,Success,1
1970,SNI,-119.5,33.25,Suborbital,Unknown,1
1970,SOM,66.75,25.2,Suborbital,Success,5
1970,SOM,66.75,25.2,Suborbital,Unknown,11
1970,SUIST,-7.33,57.33,Suborbital,Failure,1
1970,SUIST,-7.33,57.33,Suborbital,Success,19
1970,SYW,39.58,-69,Suborbital,Success,2
1970,TERLS,76.87,8.53,Suborbital,Success,27
1970,TERLS,76.87,8.53,Suborbital,Unknown,4
1970,TEYK,40.44,56.7,Military,Success,4
1970,TNSC,130.97,30.4,Suborbital,Failure,1
1970,TNSC,130.97,30.4,Suborbital,Success,4
1970,TTR,-116.75,37.75,Suborbital,Failure,1
1970,TTR,-116.75,37.75,Suborbital,Success,2
1970,V,-120.62,34.75,Military,Success,60
1970,V,-120.62,34.75,Military,Unknown,8
1970,V,-120.62,34.75,Orbital,Success,7
1970,V,-120.62,34.75,Suborbital,Success,2
1970,VLAD,46.2,48.3,Test,Success,1
1970,VS,-120.61,34.63,Orbital,Success,10
1970,WI,-75.48,37.83,Orbital,Success,1
1970,WI,-75.48,37.83,Reentry,Success,1
1970,WI,-75.48,37.83,Suborbital,Failure,1
1970,WI,-75.48,37.83,Suborbital,Success,273
1970,WI,-75.48,37.83,Test,Success,1
1970,WOO,136.5,-30.925,Atmosphere,Success,1
1970,WOO,136.5,-30.925,Orbital,Failure,2
1970,WOO,136.5,-30.925,Suborbital,Failure,7
1970,WOO,136.5,-30.925,Suborbital,Success,34
1970,WOO,136.5,-30.925,Suborbital,Unknown,3
1970,WOO,136.5,-30.925,Test,Success,1
1970,WS,-106.53,32.4,Military,Failure,1
1970,WS,-106.53,32.4,Military,Success,8
1970,WS,-106.53,32.4,Suborbital,Failure,3
1970,WS,-106.53,32.4,Suborbital,Success,293
1970,WS,-106.53,32.4,Suborbital,Unknown,5
1971,THU,-68.75,76.53,Suborbital,Success,64
1971,ABER,-4.5548,52.1379,Atmosphere,Success,2
1971,ABER,-4.5548,52.1379,Suborbital,Success,9
1971,AND,16.0207,69.2943,Suborbital,Success,4
1971,ANT,-61.7752,17.1371,Suborbital,Success,59
1971,ASC,-14.4142,-7.9762,Suborbital,Success,154
1971,BALKH,72.87,46.38,Military,Success,4
1971,BELA,38,65.5,Military,Success,1
1971,BERM,-64.6566,32.3483,Suborbital,Success,4
1971,BERSH,56.306,57.692,Military,Success,1
1971,CC,-80.54,28.46,Deep Space,Success,1
1971,CC,-80.54,28.46,Orbital,Failure,3
1971,CC,-80.54,28.46,Orbital,Success,6
1971,CC,-80.54,28.46,Suborbital,Success,163
1971,CEL,-1.25,44.45,Military,Success,8
1971,CEL,-1.25,44.45,Suborbital,Success,1
1971,CELAT,-57.42,-37.75,Suborbital,Success,10
1971,CELPA,-66.317,-30.13,Suborbital,Success,2
1971,CLBI,-35.383,-5.866,Suborbital,Success,4
1971,CP,-124.717,70.17,Suborbital,Success,1
1971,CSG,-52.7517,5.2333,Orbital,Failure,2
1971,CSG,-52.7517,5.2333,Orbital,Success,1
1971,CSG,-52.7517,5.2333,Suborbital,Success,27
1971,EGL,-86.74,30.38,Military,Success,7
1971,EGL,-86.74,30.38,Suborbital,Success,31
1971,EGL,-86.74,30.38,Suborbital,Unknown,3
1971,ELAR,-6.7417,37.0958,Suborbital,Success,53
1971,ESR,21.107,67.894,Suborbital,Failure,1
1971,ESR,21.107,67.894,Suborbital,Success,40
1971,ETR,-79,28.5,Military,Success,16
1971,ETR,-79,28.5,Military,Unknown,29
1971,FC,-93.8203,58.7343,Suborbital,Failure,2
1971,FC,-93.8203,58.7343,Suborbital,Success,186
1971,FC,-93.8203,58.7343,Suborbital,Unknown,9
1971,FTB,-106.65,31.8,Military,Failure,2
1971,FTB,-106.65,31.8,Military,Success,4
1971,FWAK,-147.633,64.83,Military,Success,1
1971,FXM,-81.224,68.757,Suborbital,Success,7
1971,GRLC,-110.13,38.97,Military,Success,14
1971,GRLC,-110.13,38.97,Military,Unknown,8
1971,GRLC,-110.13,38.97,Suborbital,Success,19
1971,GRLY,-146,64,Suborbital,Success,45
1971,GTsP-4,45.8,48.5,Military,Success,4
1971,GTsP-4,45.8,48.5,Military,Unknown,6
1971,GTsP-4,45.8,48.5,Orbital,Failure,1
1971,GTsP-4,45.8,48.5,Orbital,Success,1
1971,GTsP-4,45.8,48.5,Suborbital,Failure,1
1971,GTsP-4,45.8,48.5,Suborbital,Success,10
1971,GTsP-4,45.8,48.5,Suborbital,Unknown,89
1971,JHAM,30.607,30.1274,Suborbital,Failure,1
1971,JIAN,102.82,23.62,Military,Success,1
1971,JQ,100.31,41.31,Military,Failure,1
1971,JQ,100.31,41.31,Military,Success,1
1971,JQ,100.31,41.31,Orbital,Success,1
1971,KASC,131.079,31.25,High Altitude,Success,1
1971,KASC,131.079,31.25,Orbital,Success,2
1971,KASC,131.079,31.25,Suborbital,Failure,2
1971,KASC,131.079,31.25,Suborbital,Success,9
1971,KATTAK,66.3,39.9,Military,Success,4
1971,KAU,-159.777,22.058,Suborbital,Success,243
1971,KEW,-87.72,47.43,Suborbital,Success,2
1971,KMR,167.72,8.9917,Military,Failure,1
1971,KMR,167.72,8.9917,Military,Success,12
1971,KMR,167.72,8.9917,Suborbital,Success,108
1971,KSC,-80.6041,28.6083,Deep Space,Success,2
1971,MAKHCH,47.5,42.7,Military,Success,1
1971,MLD,45.85,-67.66,Suborbital,Unknown,45
1971,NEN,39.2,64.63,Military,Success,1
1971,NIIP-5,63,46,Deep Space,Success,4
1971,NIIP-5,63,46,Military,Failure,2
1971,NIIP-5,63,46,Military,Success,52
1971,NIIP-5,63,46,Military,Unknown,1
1971,NIIP-5,63,46,Orbital,Failure,3
1971,NIIP-5,63,46,Orbital,Success,24
1971,NIIP-53,40.5,62.9,Military,Failure,1
1971,NIIP-53,40.5,62.9,Military,Success,10
1971,NIIP-53,40.5,62.9,Orbital,Failure,5
1971,NIIP-53,40.5,62.9,Orbital,Success,53
1971,OK,58.05,80.45,Suborbital,Success,8
1971,OK,58.05,80.45,Suborbital,Unknown,77
1971,PAVL,38.5,48.9,Military,Failure,1
1971,PAVL,38.5,48.9,Military,Success,31
1971,PBA,-156.78,71.03,Suborbital,Failure,1
1971,PBA,-156.78,71.03,Suborbital,Success,13
1971,PF,-147.467,65.117,Suborbital,Failure,1
1971,PF,-147.467,65.117,Suborbital,Success,9
1971,PM,-119.12,34.12,Suborbital,Success,221
1971,PMR,-120,35,Military,Success,5
1971,POR7,-125,27,Suborbital,Success,1
1971,PRIM,-110.05,54.75,Suborbital,Success,86
1971,RES,-94.9,74.68,Suborbital,Success,2
1971,RYO,141.83,39.03,Suborbital,Failure,1
1971,RYO,141.83,39.03,Suborbital,Success,13
1971,SDQ,9.43,39.6,Suborbital,Failure,4
1971,SDQ,9.43,39.6,Suborbital,Success,8
1971,SHAR,80.303,13.621,Suborbital,Success,3
1971,SHER,-79.98,9.33,Suborbital,Success,88
1971,SMLC,40.2134,-2.9408,Orbital,Success,2
1971,SMLC,40.2134,-2.9408,Suborbital,Success,1
1971,SOM,66.75,25.2,Suborbital,Success,2
1971,SSG,-50.597,67.023,Suborbital,Success,2
1971,SUIST,-7.33,57.33,Suborbital,Failure,1
1971,SUIST,-7.33,57.33,Suborbital,Success,28
1971,SYW,39.58,-69,Suborbital,Success,7
1971,TERLS,76.87,8.53,Suborbital,Failure,3
1971,TERLS,76.87,8.53,Suborbital,Success,7
1971,TERLS,76.87,8.53,Suborbital,Unknown,53
1971,TEYK,40.44,56.7,Military,Success,2
1971,TNSC,130.97,30.4,Suborbital,Success,7
1971,UZHUR,90.253,55.2075,Military,Success,1
1971,V,-120.62,34.75,Military,Failure,1
1971,V,-120.62,34.75,Military,Success,54
1971,V,-120.62,34.75,Military,Unknown,8
1971,V,-120.62,34.75,Orbital,Failure,1
1971,V,-120.62,34.75,Orbital,Success,8
1971,VLAD,46.2,48.3,Test,Failure,1
1971,VS,-120.61,34.63,Orbital,Failure,1
1971,VS,-120.61,34.63,Orbital,Success,9
1971,VS,-120.61,34.63,Suborbital,Success,2
1971,WI,-75.48,37.83,Atmosphere,Success,2
1971,WI,-75.48,37.83,Orbital,Success,2
1971,WI,-75.48,37.83,Reentry,Success,1
1971,WI,-75.48,37.83,Suborbital,Failure,1
1971,WI,-75.48,37.83,Suborbital,Success,198
1971,WI,-75.48,37.83,Test,Success,1
1971,WOO,136.5,-30.925,Atmosphere,Success,3
1971,WOO,136.5,-30.925,Orbital,Success,1
1971,WOO,136.5,-30.925,Suborbital,Failure,3
1971,WOO,136.5,-30.925,Suborbital,Success,48
1971,WS,-106.53,32.4,Military,Failure,2
1971,WS,-106.53,32.4,Military,Success,4
1971,WS,-106.53,32.4,Military,Unknown,8
1971,WS,-106.53,32.4,Suborbital,Failure,2
1971,WS,-106.53,32.4,Suborbital,Success,289
1971,WS,-106.53,32.4,Suborbital,Unknown,6
1972,THU,-68.75,76.53,Suborbital,Success,43
1972,ABER,-4.5548,52.1379,Atmosphere,Success,1
1972,ABER,-4.5548,52.1379,Suborbital,Success,1
1972,AND,16.0207,69.2943,Suborbital,Failure,1
1972,AND,16.0207,69.2943,Suborbital,Success,16
1972,ANT,-61.7752,17.1371,Suborbital,Success,57
1972,ASC,-14.4142,-7.9762,Suborbital,Success,126
1972,BELA,38,65.5,Military,Success,5
1972,BLA,34.2,69.5,Military,Success,2
1972,BLA?,-109.29,37.37,Military,Success,3
1972,CC,-80.54,28.46,Deep Space,Success,1
1972,CC,-80.54,28.46,Orbital,Success,7
1972,CC,-80.54,28.46,Suborbital,Success,173
1972,CEL,-1.25,44.45,Military,Success,1
1972,CEL,-1.25,44.45,Suborbital,Failure,2
1972,CEL,-1.25,44.45,Suborbital,Success,1
1972,CELAT,-57.42,-37.75,Suborbital,Success,13
1972,CELPA,-66.317,-30.13,Suborbital,Success,4
1972,CHM,34,44,Military,Success,11
1972,CLBI,-35.383,-5.866,Suborbital,Success,14
1972,CSG,-52.7517,5.2333,Suborbital,Success,4
1972,DROV,113,51.5,Military,Success,3
1972,EGL,-86.74,30.38,Suborbital,Failure,1
1972,EGL,-86.74,30.38,Suborbital,Success,21
1972,ELAR,-6.7417,37.0958,Suborbital,Success,50
1972,ELAR,-6.7417,37.0958,Suborbital,Unknown,1
1972,EQUOD,-63.42,44.9,Suborbital,Success,4
1972,ESR,21.107,67.894,Suborbital,Success,9
1972,ETR,-79,28.5,Military,Success,26
1972,FC,-93.8203,58.7343,Suborbital,Failure,6
1972,FC,-93.8203,58.7343,Suborbital,Success,197
1972,FC,-93.8203,58.7343,Suborbital,Unknown,5
1972,GAN,73.15,-0.6833,Suborbital,Success,1
1972,GILLAM,-96,56.1,Suborbital,Success,1
1972,GRLC,-110.13,38.97,Military,Failure,1
1972,GRLC,-110.13,38.97,Military,Success,30
1972,GRLC,-110.13,38.97,Suborbital,Success,9
1972,GRLY,-146,64,Suborbital,Success,52
1972,GTsP-4,45.8,48.5,Military,Unknown,6
1972,GTsP-4,45.8,48.5,Orbital,Success,2
1972,GTsP-4,45.8,48.5,Suborbital,Success,11
1972,GTsP-4,45.8,48.5,Suborbital,Unknown,45
1972,JQ,100.31,41.31,Military,Failure,1
1972,JQ,100.31,41.31,Test,Success,1
1972,KASC,131.079,31.25,Orbital,Success,1
1972,KASC,131.079,31.25,Suborbital,Success,9
1972,KAU,-159.777,22.058,Suborbital,Success,120
1972,KMR,167.72,8.9917,Military,Failure,2
1972,KMR,167.72,8.9917,Military,Success,15
1972,KMR,167.72,8.9917,Suborbital,Success,81
1972,KRAS,92.29,56.23,Military,Success,2
1972,KSC,-80.6041,28.6083,Deep Space,Success,2
1972,MLD,45.85,-67.66,Suborbital,Success,16
1972,MLD,45.85,-67.66,Suborbital,Unknown,28
1972,NIIP-5,63,46,Deep Space,Success,2
1972,NIIP-5,63,46,Military,Failure,3
1972,NIIP-5,63,46,Military,Success,40
1972,NIIP-5,63,46,Orbital,Failure,3
1972,NIIP-5,63,46,Orbital,Success,17
1972,NIIP-53,40.5,62.9,Military,Failure,3
1972,NIIP-53,40.5,62.9,Military,Success,19
1972,NIIP-53,40.5,62.9,Orbital,Failure,3
1972,NIIP-53,40.5,62.9,Orbital,Success,52
1972,NPOLE,0,90,Military,Success,1
1972,NWSLA,5,70,Military,Success,4
1972,OK,58.05,80.45,Suborbital,Success,12
1972,OK,58.05,80.45,Suborbital,Unknown,51
1972,OMSK,73.635,55.16,Military,Success,1
1972,PBA,-156.78,71.03,Suborbital,Success,4
1972,PF,-147.467,65.117,Suborbital,Failure,3
1972,PF,-147.467,65.117,Suborbital,Success,56
1972,PM,-119.12,34.12,Suborbital,Success,150
1972,PRIM,-110.05,54.75,Suborbital,Success,62
1972,SDQ,9.43,39.6,Suborbital,Success,6
1972,SHAR,80.303,13.621,Suborbital,Success,7
1972,SHER,-79.98,9.33,Suborbital,Success,123
1972,SMLC,40.2134,-2.9408,Orbital,Success,1
1972,SMLC,40.2134,-2.9408,Suborbital,Success,6
1972,SOM,66.75,25.2,Suborbital,Success,3
1972,SUIST,-7.33,57.33,Suborbital,Success,12
1972,SYW,39.58,-69,Suborbital,Success,7
1972,TERLS,76.87,8.53,Suborbital,Failure,4
1972,TERLS,76.87,8.53,Suborbital,Success,14
1972,TERLS,76.87,8.53,Suborbital,Unknown,61
1972,TEYK,40.44,56.7,Military,Success,1
1972,TNSC,130.97,30.4,Suborbital,Success,6
1972,TTR,-116.75,37.75,Atmosphere,Success,1
1972,TTR,-116.75,37.75,Suborbital,Success,1
1972,V,-120.62,34.75,Military,Success,32
1972,V,-120.62,34.75,Military,Unknown,10
1972,V,-120.62,34.75,Orbital,Success,8
1972,VLAD,46.2,48.3,Test,Success,1
1972,VS,-120.61,34.63,Orbital,Failure,2
1972,VS,-120.61,34.63,Orbital,Success,11
1972,VS,-120.61,34.63,Suborbital,Failure,1
1972,VS,-120.61,34.63,Suborbital,Success,1
1972,WI,-75.48,37.83,Atmosphere,Success,7
1972,WI,-75.48,37.83,Orbital,Success,1
1972,WI,-75.48,37.83,Suborbital,Success,202
1972,WI,-75.48,37.83,Suborbital,Unknown,1
1972,WOO,136.5,-30.925,Suborbital,Failure,2
1972,WOO,136.5,-30.925,Suborbital,Success,31
1972,WS,-106.53,32.4,Atmosphere,Failure,1
1972,WS,-106.53,32.4,Atmosphere,Success,3
1972,WS,-106.53,32.4,Military,Success,8
1972,WS,-106.53,32.4,Military,Unknown,3
1972,WS,-106.53,32.4,Suborbital,Failure,1
1972,WS,-106.53,32.4,Suborbital,Success,305
1972,WS,-106.53,32.4,Suborbital,Unknown,5
1972,YURYA,49.44,59.17,Military,Success,1
1973,THU,-68.75,76.53,Suborbital,Success,43
1973,ABER,-4.5548,52.1379,Atmosphere,Success,1
1973,AND,16.0207,69.2943,Suborbital,Failure,1
1973,AND,16.0207,69.2943,Suborbital,Success,22
1973,ANT,-61.7752,17.1371,Suborbital,Success,59
1973,AOR19,-30,50,Suborbital,Success,17
1973,AOR19,-30,50,Suborbital,Unknown,2
1973,ASC,-14.4142,-7.9762,Suborbital,Success,54
1973,BALKH,72.87,46.38,Military,Success,2
1973,BELA,38,65.5,Military,Success,3
1973,BLA,34.2,69.5,Military,Success,4
1973,CC,-80.54,28.46,Deep Space,Success,3
1973,CC,-80.54,28.46,Military,Failure,1
1973,CC,-80.54,28.46,Military,Success,11
1973,CC,-80.54,28.46,Orbital,Success,6
1973,CC,-80.54,28.46,Suborbital,Success,192
1973,CEL,-1.25,44.45,Military,Success,6
1973,CEL,-1.25,44.45,Suborbital,Success,1
1973,CELAT,-57.42,-37.75,Suborbital,Success,6
1973,CELPA,-66.317,-30.13,Suborbital,Success,3
1973,CLBI,-35.383,-5.866,Suborbital,Success,32
1973,CSG,-52.7517,5.2333,Orbital,Failure,1
1973,CSG,-52.7517,5.2333,Suborbital,Success,63
1973,CSG,-52.7517,5.2333,Suborbital,Unknown,12
1973,DEVER,32.3353,30.4227,Military,Success,3
1973,DROV,113,51.5,Military,Success,8
1973,EGL,-86.74,30.38,Suborbital,Failure,1
1973,EGL,-86.74,30.38,Suborbital,Success,10
1973,ELAR,-6.7417,37.0958,Suborbital,Success,36
1973,ESR,21.107,67.894,Suborbital,Failure,1
1973,ESR,21.107,67.894,Suborbital,Success,6
1973,ETR,-79,28.5,Military,Success,14
1973,FC,-93.8203,58.7343,Suborbital,Failure,1
1973,FC,-93.8203,58.7343,Suborbital,Success,213
1973,FTB,-106.65,31.8,Military,Failure,2
1973,FTB,-106.65,31.8,Military,Success,4
1973,FTB,-106.65,31.8,Military,Unknown,2
1973,GILLAM,-96,56.1,Suborbital,Success,1
1973,GRLC,-110.13,38.97,Military,Success,8
1973,GRLC,-110.13,38.97,Military,Unknown,10
1973,GRLC,-110.13,38.97,Suborbital,Success,3
1973,GTsP-4,45.8,48.5,Military,Success,2
1973,GTsP-4,45.8,48.5,Military,Unknown,9
1973,GTsP-4,45.8,48.5,Orbital,Success,2
1973,GTsP-4,45.8,48.5,Suborbital,Success,14
1973,GTsP-4,45.8,48.5,Suborbital,Unknown,38
1973,GTsP-4,45.8,48.5,Test,Unknown,1
1973,JHAM,30.607,30.1274,Suborbital,Failure,2
1973,JQ,100.31,41.31,Military,Failure,1
1973,JQ,100.31,41.31,Orbital,Failure,1
1973,KASC,131.079,31.25,Suborbital,Success,10
1973,KAU,-159.777,22.058,Suborbital,Success,168
1973,KER,70.23,-49.37,Suborbital,Success,3
1973,KER,70.23,-49.37,Suborbital,Unknown,15
1973,KMR,167.72,8.9917,Military,Success,12
1973,KMR,167.72,8.9917,Suborbital,Success,117
1973,KOSTR,41.38,57.67,Military,Success,1
1973,KSC,-80.6041,28.6083,Orbital,Success,4
1973,LEBA,17.55,54.78,Suborbital,Success,9
1973,MER,-65.38,-33.73,Suborbital,Success,2
1973,MLD,45.85,-67.66,Suborbital,Success,1
1973,MLD,45.85,-67.66,Suborbital,Unknown,52
1973,NIIP-5,63,46,Deep Space,Success,5
1973,NIIP-5,63,46,Military,Failure,8
1973,NIIP-5,63,46,Military,Success,48
1973,NIIP-5,63,46,Orbital,Failure,1
1973,NIIP-5,63,46,Orbital,Success,18
1973,NIIP-53,40.5,62.9,Military,Failure,2
1973,NIIP-53,40.5,62.9,Military,Success,14
1973,NIIP-53,40.5,62.9,Orbital,Failure,2
1973,NIIP-53,40.5,62.9,Orbital,Pad Explosion,1
1973,NIIP-53,40.5,62.9,Orbital,Success,61
1973,NOUA,-17.0314,20.9208,Suborbital,Success,1
1973,NTAG,60.364,58.096,Military,Success,1
1973,OK,58.05,80.45,Suborbital,Success,7
1973,OK,58.05,80.45,Suborbital,Unknown,58
1973,PF,-147.467,65.117,Suborbital,Failure,1
1973,PF,-147.467,65.117,Suborbital,Success,156
1973,PM,-119.12,34.12,Suborbital,Success,190
1973,POR7,-125,27,Suborbital,Success,1
1973,PRIM,-110.05,54.75,Suborbital,Success,71
1973,SDQ,9.43,39.6,Military,Success,1
1973,SHAR,80.303,13.621,Suborbital,Success,7
1973,SHAR,80.303,13.621,Suborbital,Unknown,2
1973,SHER,-79.98,9.33,Suborbital,Success,127
1973,SMLC,40.2134,-2.9408,Suborbital,Success,1
1973,SNI,-119.5,33.25,Suborbital,Success,1
1973,SOM,66.75,25.2,Suborbital,Success,2
1973,SOM,66.75,25.2,Suborbital,Unknown,1
1973,SUIST,-7.33,57.33,Suborbital,Success,22
1973,SVOB,128,51.7,Military,Success,18
1973,SYW,39.58,-69,Suborbital,Success,7
1973,TERLS,76.87,8.53,Suborbital,Failure,1
1973,TERLS,76.87,8.53,Suborbital,Success,5
1973,TERLS,76.87,8.53,Suborbital,Unknown,64
1973,TEYK,40.44,56.7,Military,Success,1
1973,TNSC,130.97,30.4,Suborbital,Success,6
1973,TTR,-116.75,37.75,Atmosphere,Success,1
1973,V,-120.62,34.75,Military,Failure,1
1973,V,-120.62,34.75,Military,Success,30
1973,V,-120.62,34.75,Military,Unknown,1
1973,V,-120.62,34.75,Orbital,Failure,1
1973,V,-120.62,34.75,Orbital,Success,3
1973,VLAD,46.2,48.3,Test,Failure,1
1973,VS,-120.61,34.63,Orbital,Failure,1
1973,VS,-120.61,34.63,Orbital,Success,7
1973,WI,-75.48,37.83,Atmosphere,Success,7
1973,WI,-75.48,37.83,Military,Success,1
1973,WI,-75.48,37.83,Suborbital,Success,175
1973,WI,-75.48,37.83,Suborbital,Unknown,9
1973,WOO,136.5,-30.925,Atmosphere,Success,2
1973,WOO,136.5,-30.925,Suborbital,Success,26
1973,WOO,136.5,-30.925,Suborbital,Unknown,3
1973,WS,-106.53,32.4,Military,Success,3
1973,WS,-106.53,32.4,Military,Unknown,7
1973,WS,-106.53,32.4,Suborbital,Failure,2
1973,WS,-106.53,32.4,Suborbital,Success,295
1973,WS,-106.53,32.4,Suborbital,Unknown,1
1973,YSNYA,115.9,50.8,Military,Success,23
1973,YURYA,49.44,59.17,Military,Success,1
1974,THU,-68.75,76.53,Suborbital,Success,29
1974,AND,16.0207,69.2943,Suborbital,Success,4
1974,ANT,-61.7752,17.1371,Suborbital,Success,86
1974,ASC,-14.4142,-7.9762,Suborbital,Success,75
1974,BELA,38,65.5,Military,Success,2
1974,BLA,34.2,69.5,Military,Success,2
1974,CC,-80.54,28.46,Deep Space,Success,1
1974,CC,-80.54,28.46,Military,Failure,2
1974,CC,-80.54,28.46,Military,Success,10
1974,CC,-80.54,28.46,Orbital,Failure,3
1974,CC,-80.54,28.46,Orbital,Success,6
1974,CC,-80.54,28.46,Suborbital,Success,156
1974,CC?,-80.54,28.46,Military,Failure,1
1974,CEL,-1.25,44.45,Military,Success,3
1974,CEL,-1.25,44.45,Suborbital,Success,1
1974,CELAT,-57.42,-37.75,Suborbital,Success,2
1974,CELPA,-66.317,-30.13,Suborbital,Success,7
1974,CHI,-76.8,-12.5,Suborbital,Success,1
1974,CHM,34,44,Military,Success,5
1974,CLBI,-35.383,-5.866,Suborbital,Success,9
1974,CP,-124.717,70.17,Suborbital,Success,2
1974,CSG,-52.7517,5.2333,Suborbital,Failure,2
1974,CSG,-52.7517,5.2333,Suborbital,Success,43
1974,DROV,113,51.5,Military,Success,7
1974,EGL,-86.74,30.38,Military,Success,4
1974,ELAR,-6.7417,37.0958,Suborbital,Success,20
1974,ELAR,-6.7417,37.0958,Suborbital,Unknown,1
1974,ESR,21.107,67.894,Suborbital,Success,5
1974,ETR,-79,28.5,Military,Success,17
1974,FC,-93.8203,58.7343,Suborbital,Failure,2
1974,FC,-93.8203,58.7343,Suborbital,Success,236
1974,FTB,-106.65,31.8,Military,Unknown,8
1974,GTsP-4,45.8,48.5,Military,Success,21
1974,GTsP-4,45.8,48.5,Military,Unknown,28
1974,GTsP-4,45.8,48.5,Orbital,Success,1
1974,GTsP-4,45.8,48.5,Reentry,Success,2
1974,GTsP-4,45.8,48.5,Suborbital,Success,15
1974,GTsP-4,45.8,48.5,Suborbital,Unknown,74
1974,JQ,100.31,41.31,Military,Success,4
1974,JQ,100.31,41.31,Orbital,Failure,2
1974,KASC,131.079,31.25,High Altitude,Success,1
1974,KASC,131.079,31.25,Orbital,Success,1
1974,KASC,131.079,31.25,Suborbital,Success,6
1974,KAU,-159.777,22.058,Suborbital,Failure,4
1974,KAU,-159.777,22.058,Suborbital,Success,154
1974,KER,70.23,-49.37,Suborbital,Unknown,19
1974,KMR,167.72,8.9917,Military,Failure,1
1974,KMR,167.72,8.9917,Military,Success,8
1974,KMR,167.72,8.9917,Suborbital,Success,87
1974,LANC,115.19,-31.01,Suborbital,Success,2
1974,LEBA,17.55,54.78,Suborbital,Success,1
1974,MAKHCH,47.5,42.7,Military,Success,3
1974,MLD,45.85,-67.66,Suborbital,Unknown,50
1974,NAMFI,24.2,35.6,Military,Success,2
1974,NEN,39.2,64.63,Military,Failure,1
1974,NIIP-5,63,46,Deep Space,Success,2
1974,NIIP-5,63,46,Military,Failure,5
1974,NIIP-5,63,46,Military,Success,60
1974,NIIP-5,63,46,Military,Unknown,9
1974,NIIP-5,63,46,Orbital,Failure,1
1974,NIIP-5,63,46,Orbital,Success,23
1974,NIIP-53,40.5,62.9,Military,Failure,3
1974,NIIP-53,40.5,62.9,Military,Success,23
1974,NIIP-53,40.5,62.9,Orbital,Failure,3
1974,NIIP-53,40.5,62.9,Orbital,Success,55
1974,OK,58.05,80.45,Suborbital,Success,11
1974,OK,58.05,80.45,Suborbital,Unknown,87
1974,PF,-147.467,65.117,Military,Success,1
1974,PF,-147.467,65.117,Suborbital,Failure,3
1974,PF,-147.467,65.117,Suborbital,Success,149
1974,PM,-119.12,34.12,Suborbital,Success,145
1974,PRIM,-110.05,54.75,Suborbital,Success,53
1974,RYO,141.83,39.03,Suborbital,Success,39
1974,SDQ,9.43,39.6,Military,Success,1
1974,SHAR,80.303,13.621,Suborbital,Success,1
1974,SHAR,80.303,13.621,Suborbital,Unknown,1
1974,SHER,-79.98,9.33,Suborbital,Success,129
1974,SMLC,40.2134,-2.9408,Orbital,Success,2
1974,SSG,-50.597,67.023,Suborbital,Failure,1
1974,SSG,-50.597,67.023,Suborbital,Success,7
1974,SUIST,-7.33,57.33,Suborbital,Success,19
1974,SVOB,128,51.7,Military,Success,16
1974,TERLS,76.87,8.53,Suborbital,Success,2
1974,TERLS,76.87,8.53,Suborbital,Unknown,23
1974,TNSC,130.97,30.4,Suborbital,Failure,1
1974,TNSC,130.97,30.4,Suborbital,Success,5
1974,TNSC,130.97,30.4,Test,Success,1
1974,TTR,-116.75,37.75,Atmosphere,Success,2
1974,UZHUR,90.253,55.2075,Military,Success,6
1974,V,-120.62,34.75,Military,Success,31
1974,V,-120.62,34.75,Military,Unknown,5
1974,V,-120.62,34.75,Orbital,Success,3
1974,VLAD,46.2,48.3,Test,Success,1
1974,VS,-120.61,34.63,Orbital,Success,10
1974,WAKE,166.618,19.29,Military,Success,7
1974,WI,-75.48,37.83,Atmosphere,Success,15
1974,WI,-75.48,37.83,Military,Success,5
1974,WI,-75.48,37.83,Suborbital,Failure,3
