year,launch_site,Longitude,Latitude,agency,launch_code,Category,Result
1976,GTsP-4,45.8,48.5,AN,SU,Suborbital,Unknown
1976,GTsP-4,45.8,48.5,AN,SU,Suborbital,Unknown
1976,GTsP-4,45.8,48.5,AN,SU,Suborbital,Unknown
1976,GTsP-4,45.8,48.5,AN,SU,Suborbital,Unknown
1976,GTsP-4,45.8,48.5,AN,SU,Suborbital,Unknown
1976,GTsP-4,45.8,48.5,AN,SU,Suborbital,Unknown
1976,GTsP-4,45.8,48.5,AN,SU,Suborbital,Unknown
1976,GTsP-4,45.8,48.5,AN,SU,Suborbital,Unknown
1976,GTsP-4,45.8,48.5,AN,SU,Suborbital,Unknown
1976,GTsP-4,45.8,48.5,AN,SU,Suborbital,Unknown
1976,AOR20,-35,60,AN,SS,Suborbital,Success
1976,AOR20,-35,60,AN,SS,Suborbital,Success
1976,AOR20,-35,60,AN,SS,Suborbital,Success
1976,AOR20,-35,60,AN,SS,Suborbital,Success
1976,AOR20,-35,60,AN,SS,Suborbital,Success
1976,AOR20,-35,60,AN,SS,Suborbital,Success
1976,AOR20,-35,60,AN,SS,Suborbital,Success
1976,AOR20,-35,60,AN,SS,Suborbital,Success
1976,AOR20,-35,60,AN,SS,Suborbital,Success
1976,AOR20,-35,60,AN,SS,Suborbital,Success
1976,AOR20,-35,60,AN,SS,Suborbital,Success
1976,AOR20,-35,60,AN,SS,Suborbital,Success
1976,AOR20,-35,60,AN,SS,Suborbital,Success
1976,AOR20,-35,60,AN,SS,Suborbital,Success
1976,AOR20,-35,60,AN,SS,Suborbital,Success
1976,AOR20,-35,60,AN,SS,Suborbital,Success
1976,AOR20,-35,60,AN,SS,Suborbital,Success
1976,AOR20,-35,60,AN,SS,Suborbital,Success
1976,AOR20,-35,60,AN,SS,Suborbital,Success
1976,AOR20,-35,60,AN,SS,Suborbital,Success
1976,IOR1,63,-15,AN,SS,Suborbital,Success
1976,GTsP-4,45.8,48.5,AN,SU,Suborbital,Unknown
1976,GTsP-4,45.8,48.5,AN,SU,Suborbital,Unknown
1977,OK,58.05,80.45,AN,SU,Suborbital,Unknown
1977,OK,58.05,80.45,AN,SU,Suborbital,Unknown
1977,OK,58.05,80.45,AN,SU,Suborbital,Unknown
1977,OK,58.05,80.45,AN,SS,Suborbital,Success
1977,OK,58.05,80.45,AN,SU,Suborbital,Unknown
1977,OK,58.05,80.45,AN,SU,Suborbital,Unknown
1977,OK,58.05,80.45,AN,SS,Suborbital,Success
1977,OK,58.05,80.45,AN,SS,Suborbital,Success
1977,OK,58.05,80.45,AN,SU,Suborbital,Unknown
1977,OK,58.05,80.45,AN,SU,Suborbital,Unknown
1977,OK,58.05,80.45,AN,SS,Suborbital,Success
1977,OK,58.05,80.45,AN,SU,Suborbital,Unknown
1977,OK,58.05,80.45,AN,SU,Suborbital,Unknown
1977,OK,58.05,80.45,AN,SU,Suborbital,Unknown
1977,OK,58.05,80.45,AN,SU,Suborbital,Unknown
1977,OK,58.05,80.45,AN,SU,Suborbital,Unknown
1977,OK,58.05,80.45,AN,SU,Suborbital,Unknown
1977,OK,58.05,80.45,AN,SS,Suborbital,Success
1977,OK,58.05,80.45,AN,SS,Suborbital,Success
1977,OK,58.05,80.45,AN,SU,Suborbital,Unknown
1977,OK,58.05,80.45,AN,SU,Suborbital,Unknown
1977,OK,58.05,80.45,AN,SU,Suborbital,Unknown
1977,AOR21,-61,20,AN,SU,Suborbital,Unknown
1977,AOR21,-61,20,AN,SU,Suborbital,Unknown
1977,AOR21,-61,20,AN,SU,Suborbital,Unknown
1977,AOR21,-61,20,AN,SU,Suborbital,Unknown
1977,AOR21,-61,20,AN,SU,Suborbital,Unknown
1977,AOR21,-61,20,AN,SU,Suborbital,Unknown
1977,AOR21,-61,20,AN,SU,Suborbital,Unknown
1977,AOR21,-61,20,AN,SU,Suborbital,Unknown
1977,AOR21,-61,20,AN,SU,Suborbital,Unknown
1977,AOR21,-61,20,AN,SU,Suborbital,Unknown
1977,AOR21,-61,20,AN,SU,Suborbital,Unknown
1977,AOR21,-61,20,AN,SU,Suborbital,Unknown
1977,GTsP-4,45.8,48.5,AN,SS,Suborbital,Success
1977,GTsP-4,45.8,48.5,AN,SU,Suborbital,Unknown
1977,GTsP-4,45.8,48.5,AN,SS,Suborbital,Success
1977,GTsP-4,45.8,48.5,AN,SS,Suborbital,Success
1977,GTsP-4,45.8,48.5,AN,SS,Suborbital,Success
1978,GTsP-4,45.8,48.5,AN,SS,Suborbital,Success
1978,AOR22,-75,38,AN,SU,Suborbital,Unknown
1978,AOR22,-75,38,AN,SU,Suborbital,Unknown
1978,AOR22,-75,38,AN,SU,Suborbital,Unknown
1978,AOR22,-75,38,AN,SU,Suborbital,Unknown
1978,AOR22,-75,38,AN,SU,Suborbital,Unknown
1978,AOR22,-75,38,AN,SU,Suborbital,Unknown
1978,AOR22,-75,38,AN,SU,Suborbital,Unknown
1978,AOR22,-75,38,AN,SU,Suborbital,Unknown
1978,AOR22,-75,38,AN,SU,Suborbital,Unknown
1978,AOR22,-75,38,AN,SU,Suborbital,Unknown
1978,AOR22,-75,38,AN,SU,Suborbital,Unknown
1978,AOR22,-75,38,AN,SU,Suborbital,Unknown
1978,AOR22,-75,38,AN,SU,Suborbital,Unknown
1978,GTsP-4,45.8,48.5,AN,SU,Suborbital,Unknown
1978,GTsP-4,45.8,48.5,AN,SU,Suborbital,Unknown
1978,GTsP-4,45.8,48.5,AN,SU,Suborbital,Unknown
1978,GTsP-4,45.8,48.5,AN,SU,Suborbital,Unknown
1978,WI,-75.48,37.83,AN,SU,Suborbital,Unknown
1978,WI,-75.48,37.83,AN,SU,Suborbital,Unknown
1978,WI,-75.48,37.83,AN,SU,Suborbital,Unknown
1978,WI,-75.48,37.83,AN,SU,Suborbital,Unknown
1978,WI,-75.48,37.83,AN,SU,Suborbital,Unknown
1978,GTsP-4,45.8,48.5,AN,SS,Suborbital,Success
1978,AOR22,-75,38,AN,SU,Suborbital,Unknown
1978,AOR22,-75,38,AN,SU,Suborbital,Unknown
1978,AOR22,-75,38,AN,SU,Suborbital,Unknown
1978,GTsP-4,45.8,48.5,AN,SU,Suborbital,Unknown
1978,GTsP-4,45.8,48.5,AN,SU,Suborbital,Unknown
1978,GTsP-4,45.8,48.5,AN,SS,Suborbital,Success
1978,GTsP-4,45.8,48.5,AN,SU,Suborbital,Unknown
1978,GTsP-4,45.8,48.5,AN,SU,Suborbital,Unknown
1978,GTsP-4,45.8,48.5,AN,SS,Suborbital,Success
1979,GTsP-4,45.8,48.5,AN,SS,Suborbital,Success
1979,OK,58.05,80.45,AN,SS,Suborbital,Success
1979,OK,58.05,80.45,AN,SU,Suborbital,Unknown
1979,OK,58.05,80.45,AN,SS,Suborbital,Success
1979,OK,58.05,80.45,AN,SU,Suborbital,Unknown
1979,OK,58.05,80.45,AN,SU,Suborbital,Unknown
1979,OK,58.05,80.45,AN,SS,Suborbital,Success
1979,OK,58.05,80.45,AN,SS,Suborbital,Success
1979,OK,58.05,80.45,AN,SU,Suborbital,Unknown
1979,OK,58.05,80.45,AN,SU,Suborbital,Unknown
1979,OK,58.05,80.45,AN,SU,Suborbital,Unknown
1979,OK,58.05,80.45,AN,SU,Suborbital,Unknown
1979,OK,58.05,80.45,AN,SU,Suborbital,Unknown
1979,OK,58.05,80.45,AN,SU,Suborbital,Unknown
1979,GTsP-4,45.8,48.5,AN,SU,Suborbital,Unknown
1979,GTsP-4,45.8,48.5,AN,SU,Suborbital,Unknown
1979,GTsP-4,45.8,48.5,AN,SU,Suborbital,Unknown
1979,GTsP-4,45.8,48.5,AN,SU,Suborbital,Unknown
1979,GTsP-4,45.8,48.5,AN,SU,Suborbital,Unknown
1979,GTsP-4,45.8,48.5,AN,SU,Suborbital,Unknown
1979,GTsP-4,45.8,48.5,AN,SU,Suborbital,Unknown
1979,GTsP-4,45.8,48.5,AN,SU,Suborbital,Unknown
1979,GTsP-4,45.8,48.5,AN,SU,Suborbital,Unknown
1979,GTsP-4,45.8,48.5,AN,SU,Suborbital,Unknown
1979,GTsP-4,45.8,48.5,AN,SU,Suborbital,Unknown
1979,GTsP-4,45.8,48.5,AN,SU,Suborbital,Unknown
1980,OK,58.05,80.45,AN,SU,Suborbital,Unknown
1980,GTsP-4,45.8,48.5,AN,SU,Suborbital,Unknown
1980,OK,58.05,80.45,GMS,SS,Suborbital,Success
1980,OK,58.05,80.45,GMS,SS,Suborbital,Success
1980,OK,58.05,80.45,GMS,SS,Suborbital,Success
1980,OK,58.05,80.45,GMS,SS,Suborbital,Success
1980,OK,58.05,80.45,GMS,SS,Suborbital,Success
1980,OK,58.05,80.45,GMS,SS,Suborbital,Success
1980,OK,58.05,80.45,GMS,SS,Suborbital,Success
1980,OK,58.05,80.45,GMS,SS,Suborbital,Success
1982,AOR23,-30,68,AN,SU,Suborbital,Unknown
1982,AOR23,-30,68,AN,SU,Suborbital,Unknown
1982,AOR23,-30,68,AN,SU,Suborbital,Unknown
1982,AOR23,-30,68,AN,SU,Suborbital,Unknown
1982,AOR23,-30,68,AN,SU,Suborbital,Unknown
1982,AOR23,-30,68,AN,SU,Suborbital,Unknown
1982,AOR23,-30,68,AN,SU,Suborbital,Unknown
1982,AOR23,-30,68,AN,SU,Suborbital,Unknown
1982,AOR23,-30,68,AN,SU,Suborbital,Unknown
1982,AOR23,-30,68,AN,SU,Suborbital,Unknown
1982,AOR23,-30,68,AN,SU,Suborbital,Unknown
1982,AOR23,-30,68,AN,SU,Suborbital,Unknown
1982,AOR23,-30,68,AN,SU,Suborbital,Unknown
1982,AOR23,-30,68,AN,SU,Suborbital,Unknown
1982,AOR23,-30,68,AN,SU,Suborbital,Unknown
1982,AOR23,-30,68,AN,SU,Suborbital,Unknown
1982,AOR23,-30,68,AN,SU,Suborbital,Unknown
1982,AOR23,-30,68,AN,SU,Suborbital,Unknown
1982,AOR23,-30,68,AN,SU,Suborbital,Unknown
1982,AOR23,-30,68,AN,SU,Suborbital,Unknown
1982,AOR23,-30,68,AN,SU,Suborbital,Unknown
1983,AOR24,-30,68,AN,SU,Suborbital,Unknown
1983,AOR24,-30,68,AN,SU,Suborbital,Unknown
1983,AOR24,-30,68,AN,SU,Suborbital,Unknown
1983,AOR24,-30,68,AN,SU,Suborbital,Unknown
1983,AOR24,-30,68,AN,SU,Suborbital,Unknown
1983,AOR24,-30,68,AN,SU,Suborbital,Unknown
1983,AOR24,-30,68,AN,SU,Suborbital,Unknown
1983,AOR24,-30,68,AN,SU,Suborbital,Unknown
1983,AOR24,-30,68,AN,SU,Suborbital,Unknown
1983,AOR24,-30,68,AN,SU,Suborbital,Unknown
1983,AOR24,-30,68,AN,SU,Suborbital,Unknown
1983,AOR24,-30,68,AN,SU,Suborbital,Unknown
1983,AOR24,-30,68,AN,SU,Suborbital,Unknown
1983,AOR24,-30,68,AN,SU,Suborbital,Unknown
1983,AOR24,-30,68,AN,SU,Suborbital,Unknown
1983,AOR24,-30,68,AN,SU,Suborbital,Unknown
1983,AOR24,-30,68,AN,SU,Suborbital,Unknown
1983,AOR24,-30,68,AN,SU,Suborbital,Unknown
1983,AOR24,-30,68,AN,SU,Suborbital,Unknown
1983,AOR24,-30,68,AN,SU,Suborbital,Unknown
1988,GTsP-4,45.8,48.5,AN,SS,Suborbital,Success
1988,GTsP-4,45.8,48.5,AN,SS,Suborbital,Success
1988,GTsP-4,45.8,48.5,AN,SS,Suborbital,Success
1988,GTsP-4,45.8,48.5,AN,SS,Suborbital,Success
1988,GTsP-4,45.8,48.5,AN,SS,Suborbital,Success
1988,GTsP-4,45.8,48.5,AN,SS,Suborbital,Success
1988,GTsP-4,45.8,48.5,AN,SS,Suborbital,Success
1989,GTsP-4,45.8,48.5,AN,SS,Suborbital,Success
1991,GTsP-4,45.8,48.5,AN,SS,Suborbital,Success
1992,GTsP-4,45.8,48.5,AN,SS,Suborbital,Success
1997,GTsP-4,45.8,48.5,IDG/APL,SS,Suborbital,Success
1997,GTsP-4,45.8,48.5,IDG/APL,SS,Suborbital,Success
2011,GTsP-4,45.8,48.5,RGMS,SS,Suborbital,Success
2012,GTsP-4,45.8,48.5,RGMS,SS,Suborbital,Success
2014,GTsP-4,45.8,48.5,RGMS,SF,Suborbital,Failure
2015,TIKSI,71.586,128.925,RGMS,SF,Suborbital,Failure
1971,PAVL,38.5,48.9,RVSN,MS,Military,Success
1971,PAVL,38.5,48.9,RVSN,MS,Military,Success
1971,PAVL,38.5,48.9,RVSN,MS,Military,Success
1971,PAVL,38.5,48.9,RVSN,MS,Military,Success
1971,PAVL,38.5,48.9,RVSN,MS,Military,Success
1971,PAVL,38.5,48.9,RVSN,MS,Military,Success
1971,PAVL,38.5,48.9,RVSN,MS,Military,Success
1971,PAVL,38.5,48.9,RVSN,MS,Military,Success
1971,PAVL,38.5,48.9,RVSN,MS,Military,Success
1971,PAVL,38.5,48.9,RVSN,MS,Military,Success
1971,PAVL,38.5,48.9,RVSN,MS,Military,Success
1971,PAVL,38.5,48.9,RVSN,MS,Military,Success
1971,NIIP-5,63,46,RVSN,MF,Military,Failure
1971,NIIP-5,63,46,RVSN,MS,Military,Success
1972,NIIP-5,63,46,RVSN,MS,Military,Success
1972,NIIP-5,63,46,RVSN,MS,Military,Success
1972,NIIP-5,63,46,RVSN,MS,Military,Success
1972,NIIP-5,63,46,RVSN,MS,Military,Success
1972,NIIP-5,63,46,RVSN,MS,Military,Success
1972,NIIP-5,63,46,RVSN,MS,Military,Success
1972,NIIP-5,63,46,RVSN,MS,Military,Success
1972,NIIP-5,63,46,RVSN,MS,Military,Success
1972,NIIP-5,63,46,RVSN,MS,Military,Success
1973,NIIP-5,63,46,RVSN,MS,Military,Success
1973,NIIP-5,63,46,RVSN,MS,Military,Success
1973,NIIP-5,63,46,RVSN,MF,Military,Failure
1973,NIIP-5,63,46,RVSN,MS,Military,Success
1973,NIIP-5,63,46,RVSN,MS,Military,Success
1973,NIIP-5,63,46,RVSN,MS,Military,Success
1973,NIIP-5,63,46,RVSN,MS,Military,Success
1973,NIIP-5,63,46,RVSN,MS,Military,Success
1973,NIIP-5,63,46,RVSN,MS,Military,Success
1973,NIIP-5,63,46,RVSN,MS,Military,Success
1973,NIIP-5,63,46,RVSN,MS,Military,Success
1974,NIIP-5,63,46,RVSN,MS,Military,Success
1974,NIIP-5,63,46,RVSN,MS,Military,Success
1974,NIIP-5,63,46,RVSN,MS,Military,Success
1974,NIIP-5,63,46,RVSN,MS,Military,Success
1974,NIIP-5,63,46,RVSN,MS,Military,Success
1974,NIIP-5,63,46,RVSN,MS,Military,Success
1974,NIIP-5,63,46,RVSN,MS,Military,Success
1974,NIIP-5,63,46,RVSN,MS,Military,Success
1974,NIIP-5,63,46,RVSN,MS,Military,Success
1974,NIIP-5,63,46,RVSN,MS,Military,Success
1974,NIIP-5,63,46,RVSN,MS,Military,Success
1974,NIIP-5,63,46,RVSN,MS,Military,Success
1974,NIIP-5,63,46,RVSN,MS,Military,Success
1974,NIIP-5,63,46,RVSN,MS,Military,Success
1974,NIIP-5,63,46,RVSN,MS,Military,Success
1974,NIIP-5,63,46,RVSN,MS,Military,Success
1975,NIIP-5,63,46,RVSN,MS,Military,Success
1975,NIIP-5,63,46,RVSN,MS,Military,Success
1975,NIIP-5,63,46,RVSN,MS,Military,Success
1975,NIIP-5,63,46,RVSN,MS,Military,Success
1976,NIIP-5,63,46,RVSN,MS,Military,Success
1976,NIIP-5,63,46,RVSN,MS,Military,Success
1976,NIIP-5,63,46,RVSN,MS,Military,Success
1976,NIIP-5,63,46,RVSN,MS,Military,Success
1976,NIIP-5,63,46,RVSN,MS,Military,Success
1976,NIIP-5,63,46,RVSN,MS,Military,Success
1976,NIIP-5,63,46,RVSN,MS,Military,Success
1976,NIIP-5,63,46,RVSN,MF,Military,Failure
1976,NIIP-5,63,46,RVSN,MS,Military,Success
1976,NIIP-5,63,46,RVSN,MS,Military,Success
1976,NIIP-5,63,46,RVSN,MS,Military,Success
1976,NIIP-5,63,46,RVSN,MF,Military,Failure
1977,NIIP-5,63,46,RVSN,MS,Military,Success
1977,NIIP-5,63,46,RVSN,MS,Military,Success
1977,NIIP-5,63,46,RVSN,MS,Military,Success
1977,NIIP-5,63,46,RVSN,MS,Military,Success
1977,NIIP-5,63,46,RVSN,MS,Military,Success
1977,NIIP-5,63,46,RVSN,MS,Military,Success
1977,NIIP-5,63,46,RVSN,MS,Military,Success
1978,NIIP-5,63,46,RVSN,MS,Military,Success
1978,NIIP-5,63,46,RVSN,MS,Military,Success
1978,NIIP-5,63,46,RVSN,MS,Military,Success
1978,NIIP-5,63,46,RVSN,MF,Military,Failure
1978,NIIP-5,63,46,RVSN,MS,Military,Success
1978,NIIP-5,63,46,RVSN,MS,Military,Success
1978,NIIP-5,63,46,RVSN,MS,Military,Success
1978,KOSTR,41.38,57.67,RVSN,MS,Military,Success
1978,NIIP-5,63,46,RVSN,MS,Military,Success
1978,KOSTR,41.38,57.67,RVSN,MS,Military,Success
1978,NIIP-5,63,46,RVSN,MS,Military,Success
1978,NIIP-5,63,46,RVSN,ME,Military,Pad Explosion
1978,NIIP-5,63,46,RVSN,MS,Military,Success
1978,NIIP-5,63,46,RVSN,MF,Military,Failure
1979,KOSTR,41.38,57.67,RVSN,MF,Military,Failure
1979,KOSTR,41.38,57.67,RVSN,MF,Military,Failure
1979,NIIP-5,63,46,RVSN,MS,Military,Success
1979,NIIP-5,63,46,RVSN,MS,Military,Success
1979,NIIP-5,63,46,RVSN,MS,Military,Success
1979,NIIP-5,63,46,RVSN,MS,Military,Success
1979,NIIP-5,63,46,RVSN,MS,Military,Success
1979,NIIP-5,63,46,RVSN,MS,Military,Success
1979,NIIP-5,63,46,RVSN,MS,Military,Success
1979,NIIP-5,63,46,RVSN,MS,Military,Success
1979,NIIP-5,63,46,RVSN,MS,Military,Success
1979,KOSTR,41.38,57.67,RVSN,MS,Military,Success
1979,NIIP-5,63,46,RVSN,MS,Military,Success
1979,NIIP-5,63,46,RVSN,MS,Military,Success
1979,NIIP-5,63,46,RVSN,MS,Military,Success
1979,KOSTR,41.38,57.67,RVSN,MS,Military,Success
1980,NIIP-5,63,46,RVSN,MS,Military,Success
1980,NIIP-5,63,46,RVSN,MS,Military,Success
1980,NIIP-5,63,46,RVSN,MS,Military,Success
1981,KOSTR,41.38,57.67,RVSN,MS,Military,Success
1981,KOSTR,41.38,57.67,RVSN,MS,Military,Success
1981,KOSTR,41.38,57.67,RVSN,MS,Military,Success
1981,KOSTR,41.38,57.67,RVSN,MS,Military,Success
1981,KOSTR,41.38,57.67,RVSN,MS,Military,Success
1981,NIIP-5,63,46,RVSN,MS,Military,Success
1981,KOSTR,41.38,57.67,RVSN,MS,Military,Success
1981,NIIP-5,63,46,RVSN,MS,Military,Success
1982,NIIP-5,63,46,RVSN,MF,Military,Failure
1982,KOSTR,41.38,57.67,RVSN,MS,Military,Success
1982,KOSTR,41.38,57.67,RVSN,MS,Military,Success
1982,KOSTR,41.38,57.67,RVSN,MS,Military,Success
1982,KOSTR,41.38,57.67,RVSN,MS,Military,Success
1982,NIIP-5,63,46,RVSN,MS,Military,Success
1982,NIIP-5,63,46,RVSN,MS,Military,Success
1982,NIIP-5,63,46,RVSN,MS,Military,Success
1982,NIIP-5,63,46,RVSN,MS,Military,Success
1983,NIIP-5,63,46,RVSN,MS,Military,Success
1983,KOSTR,41.38,57.67,RVSN,MS,Military,Success
1984,NIIP-5,63,46,RVSN,MS,Military,Success
1984,NIIP-5,63,46,RVSN,MS,Military,Success
1984,NIIP-5,63,46,RVSN,MS,Military,Success
1987,KOSTR,41.38,57.67,RVSN,MS,Military,Success
1987,KOSTR,41.38,57.67,RVSN,MS,Military,Success
1988,NIIP-5,63,46,RVSN,MS,Military,Success
1980,CEL,-1.25,44.45,DMA,MS,Military,Success
1981,CEL,-1.25,44.45,DMA,MS,Military,Success
1981,CEL,-1.25,44.45,DMA,MF,Military,Failure
1981,CEL,-1.25,44.45,DMA,MS,Military,Success
1981,CEL,-1.25,44.45,DMA,MS,Military,Success
1982,CEL,-1.25,44.45,DMA,MS,Military,Success
1982,CEL,-1.25,44.45,DMA,MS,Military,Success
1982,CEL,-1.25,44.45,DMA,MS,Military,Success
1982,CEL,-1.25,44.45,DMA,MS,Military,Success
1982,CEL,-1.25,44.45,DMA,MS,Military,Success
1983,CEL,-1.25,44.45,DMA,MS,Military,Success
1983,BRET,-4.5,47.5,DMA,MS,Military,Success
1983,CEL,-1.25,44.45,DMA,MS,Military,Success
1984,CEL,-1.25,44.45,DMA,MS,Military,Success
1984,CEL,-1.25,44.45,DMA,MS,Military,Success
1986,CEL,-1.25,44.45,DMA,MS,Military,Success
1995,BRET?,-4.05,47.63,DMA,MS,Military,Success
1996,BRET,-4.5,47.5,DMA,MF,Military,Failure
1999,BRET?,-4.05,47.63,DMA,MS,Military,Success
1999,BRET?,-4.05,47.63,DMA,MS,Military,Success
2001,BRET,-4.5,47.5,DMA,MS,Military,Success
2004,BRET,-4.5,47.5,DMA,MS,Military,Success
2005,BRET,-4.5,47.5,DMA,MS,Military,Success
1964,KASC,131.079,31.25,ISAS,SS,Suborbital,Success
1964,KASC,131.079,31.25,ISAS,SS,Suborbital,Success
1964,KASC,131.079,31.25,ISAS,SS,Suborbital,Success
1964,KASC,131.079,31.25,ISAS,SS,Suborbital,Success
1965,KASC,131.079,31.25,ISAS,SS,Suborbital,Success
1965,KASC,131.079,31.25,ISAS,SS,Suborbital,Success
1965,KASC,131.079,31.25,ISAS,SS,Suborbital,Success
1965,KASC,131.079,31.25,ISAS,SS,Suborbital,Success
1965,KASC,131.079,31.25,ISAS,SS,Suborbital,Success
1965,KASC,131.079,31.25,ISAS,SF,Suborbital,Failure
1965,KASC,131.079,31.25,ISAS,SS,Suborbital,Success
1965,KASC,131.079,31.25,ISAS,SS,Suborbital,Success
1966,KASC,131.079,31.25,ISAS,SU,Suborbital,Unknown
1966,KASC,131.079,31.25,ISAS,SU,Suborbital,Unknown
1966,KASC,131.079,31.25,ISAS,SU,Suborbital,Unknown
1966,KASC,131.079,31.25,ISAS,SU,Suborbital,Unknown
1966,KASC,131.079,31.25,ISAS,SU,Suborbital,Unknown
1966,KASC,131.079,31.25,ISAS,SU,Suborbital,Unknown
1966,KASC,131.079,31.25,ISAS,SU,Suborbital,Unknown
1966,KASC,131.079,31.25,ISAS,SU,Suborbital,Unknown
1966,KASC,131.079,31.25,ISAS,SU,Suborbital,Unknown
1966,KASC,131.079,31.25,ISAS,SU,Suborbital,Unknown
1966,KASC,131.079,31.25,ISAS,SU,Suborbital,Unknown
1967,KASC,131.079,31.25,ISAS,SS,Suborbital,Success
1967,KASC,131.079,31.25,ISAS,SS,Suborbital,Success
1967,KASC,131.079,31.25,ISAS,SS,Suborbital,Success
1967,KASC,131.079,31.25,ISAS,SS,Suborbital,Success
1967,KASC,131.079,31.25,ISAS,SS,Suborbital,Success
1967,WI,-75.48,37.83,NASA/JMA,SS,Suborbital,Success
1967,WI,-75.48,37.83,NASA/JMA,SS,Suborbital,Success
1967,WI,-75.48,37.83,NASA/JMA,SS,Suborbital,Success
1967,WI,-75.48,37.83,NASA/JMA,SS,Suborbital,Success
1967,WI,-75.48,37.83,NASA/JMA,SS,Suborbital,Success
1967,WI,-75.48,37.83,NASA/JMA,SS,Suborbital,Success
